Nodes,Repetition,System Time,Object at Room,Starting At Node,Shortest Distance,Worst Distance,Rooms Explored (Optimal),Traveled Distance (Optimal),Rooms Explored (Worst),Traveled Distance (Worst),Rooms Explored (OptimalExpected),Traveled Distance (OptimalExpected),Rooms Explored (WorstExpected),Traveled Distance (WorstExpected),Rooms Explored (MostProbable),Traveled Distance (MostProbable),Rooms Explored (Closest),Traveled Distance (Closest),Rooms Explored (Random),Traveled Distance (Random),Rooms Explored (MCTS-UCT),Traveled Distance (MCTS-UCT),Rooms Explored (ExpectedDistanceFixed),Traveled Distance (ExpectedDistanceFixed),Rooms Explored (ExpectedDistanceMurrieta),Traveled Distance (ExpectedDistanceMurrieta),Rooms Explored (ExpectedDistanceSimple),Traveled Distance (ExpectedDistanceSimple)
6,166,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,167,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,168,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,169,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,170,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,171,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,172,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,173,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,174,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,175,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,176,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,177,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,178,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,179,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,180,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,181,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,182,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,183,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,184,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,185,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,186,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,187,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,188,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,189,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,190,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,191,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,192,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,193,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,194,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,195,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,196,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,197,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,198,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,199,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,200,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,201,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,202,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,203,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,204,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,205,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,206,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,207,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,208,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,209,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,210,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,211,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,212,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,213,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,214,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,215,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,216,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,217,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,218,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,219,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,220,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,221,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,222,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,223,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,224,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,225,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,226,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,227,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,228,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,229,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,230,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,231,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,232,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,233,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,234,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,235,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,236,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,237,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,238,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,239,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,240,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,241,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,242,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,243,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,244,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,245,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,246,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,247,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,248,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,249,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,250,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,251,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,252,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,253,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,254,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,255,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,256,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,257,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,258,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,259,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,260,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,261,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,262,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,263,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,264,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,265,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,266,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,267,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,268,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,269,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,270,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,271,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,272,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,273,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,274,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,275,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,276,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,277,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,278,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,279,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,280,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,281,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,282,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,283,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,284,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,285,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,286,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,287,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,288,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,289,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,290,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,291,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,292,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,293,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,294,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,295,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,296,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,297,1417632060,5,0,587.729,922.808,6,3443.94,2,1232.57,3,1552.64,4,2833.39,3,1552.64,5,2913.6,5,2752.9,4,2591.87,3,1552.64,5,2659.19,4,2124.22
6,298,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,299,1417632060,1,0,587.729,922.808,2,1296.78,5,3335.04,5,3001.91,3,2072.44,5,3001.91,2,1296.78,6,3662.56,2,1296.78,5,3001.91,6,3568.85,6,3568.02
6,300,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,301,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,302,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,303,1417632060,0,0,587.729,922.808,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994,1,509.994
6,304,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,305,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,306,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,307,1417632060,2,0,587.729,922.808,3,1915.19,3,1812.18,4,2132.25,5,3413.01,4,2132.25,6,3493.21,4,2070.74,6,3476.48,4,2132.25,3,1442.06,3,1442.06
6,308,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
6,309,1417632060,3,0,587.729,922.808,4,2271.1,6,3779.02,2,921.392,6,3768.92,2,921.392,3,1740.76,2,921.392,5,2955.81,2,921.392,2,921.392,2,921.392
